actor_id,population,year,created,last_updated,datasource_id
OC_ACTOR_317,334678,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_318,7613,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_319,11840,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_320,2087,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_321,1269,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_322,42000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_323,288,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_324,432,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_325,1951,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_326,17960,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_327,11242,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_328,109444,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_329,6719,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_330,4293,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_331,6961,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_332,1898,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_333,174030,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_334,1696,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_335,2106,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_336,2097,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_337,7514,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_338,24963,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_339,5631,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_340,435,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_341,3502,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_342,1354,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_343,5388,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_344,5789,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_345,5096,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_346,193156,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_347,175000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_348,6378,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_349,15570,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_350,12987,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_351,276,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_352,158,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_353,2082,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_354,2082,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_355,2302,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_356,270,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_357,824,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_358,1848,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_359,21782,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_360,29354,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_361,19601,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_362,1396,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_363,112,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_364,8744,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_365,18614,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_366,1663,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_367,13499,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_368,4381,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_369,2236,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_370,1747,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_371,1200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_372,271,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_373,311,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_374,6203,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_375,16993,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_376,640,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_377,527,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_378,55000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_379,4977,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_380,311,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_381,47000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_382,48506,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_383,4928,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_384,2133,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_385,7791,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_386,7029,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_387,12084,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_388,22518,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_389,3591,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_390,779,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_391,2823,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_392,6828,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_393,113,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_394,3869,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_395,4164,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_396,10438,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_397,26581,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_398,13000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_399,3920,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_400,8112,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_401,56927,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_402,18757,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_403,4885,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_404,2865,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_405,8274,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_406,13757,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_407,44518,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_408,172350,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_409,0,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_410,19000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_411,834,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_412,72480,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_413,861,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_414,14145,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_415,2371,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_416,228,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_417,4520,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_418,5500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_419,3107,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_420,878,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_421,2300,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_422,994,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_423,132727,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_424,3800000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_425,52127,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_426,21197,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_427,4228,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_428,872380,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_429,10239,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_430,16890,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_431,6684,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_432,29150,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_433,1921,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_434,295365,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_435,100507,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_436,1042,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_437,552,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_438,25511,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_439,400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_440,6767,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_441,5027,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_442,12149,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_443,26333,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_444,2089,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_445,100217,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_446,4420,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_447,38769,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_448,6776,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_449,25000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_450,699,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_451,13856,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_452,133,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_453,434,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_454,5694,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_455,283000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_456,2204,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_457,5500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_458,2459,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_459,13605,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_460,32675,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_461,18256,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_462,4512,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_463,7116,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_464,13,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_465,121890,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_466,2655,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_467,929,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_468,51119,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_469,29540,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_470,2097,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_471,2296,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_472,3984,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_473,30000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_474,2507,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_475,208,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_476,28131,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_477,707385,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_478,2043432,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_479,3223,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_480,1343,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_481,44032,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_482,4119,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_483,992,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_484,7813,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_485,1042,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_486,465,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_487,512000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_488,1809412,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_489,368,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_490,32137,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_491,14471,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_492,1811,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_493,11992,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_494,6500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_495,36279,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_496,521910,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_497,92605,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_498,2020,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_499,155730,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_500,12807,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_501,2725,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_502,47084,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_503,4212,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_504,1787,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_505,1576,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_506,625,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_507,2714,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_508,70349,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_509,118000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_510,1924,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_511,5311,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_512,657013,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_513,195874,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_514,7612,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_515,172827,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_516,9827,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_517,19594,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_518,9493,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_519,19585,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_520,77116,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_521,58000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_522,386,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_523,140000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_524,3904,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_525,110,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_526,4068,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_527,6713,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_528,6387,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_529,4767,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_530,19500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_531,437,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_532,2310,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_533,8500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_534,1389,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_535,17322,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_536,9914,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_537,6263,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_538,6679,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_539,17838,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_540,29905,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_541,22586,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_542,7024,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_543,2600,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_544,810,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_545,5000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_546,3258,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_547,1225,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_548,85,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_549,1211,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_550,703,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_551,1411,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_552,2202,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_553,44999,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_554,12894,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_555,14685,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_556,8192,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_557,11431,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_558,6836,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_559,19056,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_560,99434,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_561,56000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_562,430,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_563,250,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_564,22095,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_565,11944,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_566,6084,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_567,11802,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_568,42022,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_569,199,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_570,1319,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_571,22517,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_572,4579,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_573,872,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_574,7075,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_575,18381,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_576,1250,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_577,18861,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_578,1331,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_579,2080,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_580,3069,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_581,5826,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_582,3837,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_583,226400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_584,28259,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_585,9815,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_586,6258,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_587,2226,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_588,15404,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_589,11484,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_590,333,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_591,3981,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_592,149271,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_593,73501,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_594,2107,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_595,3400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_596,252,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_597,4964,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_598,23874,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_599,2047,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_600,804,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_601,7200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_602,1856,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_603,2913,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_604,6412,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_605,1967,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_606,220779,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_607,2202,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_608,83250,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_609,6392,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_610,4253,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_611,2490,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_612,1040,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_613,11210,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_614,4888,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_615,2495,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_616,961,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_617,5566,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_618,3359,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_619,2884,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_620,80655,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_621,14154,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_622,5433,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_623,1717,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_624,3893,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_625,19500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_626,3608,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_627,14859,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_628,37299,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_629,26000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_630,13149,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_631,2811,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_632,2526,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_633,38510,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_634,4725,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
